 51
 1  -10.830 	-6.092    10
 2	 -9.830 	-5.185    10
 3	 -8.830 	-4.278    10
 4	 -7.831 	-3.370    10
 5 	 -6.831 	-2.463    10
 6	 -5.831 	-1.556    10
 7	 -5.580 	-1.330    10
 8	 -5.580 	-0.785    10  
 9	 -4.830 	-0.484    10
10	 -4.030 	-0.353    10
11	 -3.246 	-0.232    10
12	 -2.446 	-0.232    10
13	 -1.646 	-0.232    10
14	 -0.846 	-0.232    10
15	  0.000 	-0.232    10
16	  0.846 	-0.232    10
17	  1.646 	-0.232    10
18	  2.446 	-0.232    10
19	  3.246 	-0.232    10
20	  4.030 	-0.353    10
21	  4.830 	-0.484    10
22	  5.580 	-0.785    10
23	  5.580 	-1.330    10
24	  5.831 	-1.556    10
25	  6.831 	-2.463    10
26	  7.831 	-3.370    10
27	  8.830 	-4.278    10
28	  9.830 	-5.185    10 
29	 10.830 	-6.092    10
30	-12.480 	-0.232    10
31	-12.230 	-0.232    10
32	-11.430 	-0.232    10
33	-10.630 	-0.232    10
34 	 -9.830 	-0.232    10
35	 -9.030 	-0.232    10
36	 -8.230 	-0.232    10
37	 -7.430 	-0.232    10
38	 -6.630 	-0.232    10
39	 -5.830 	-0.232    10
40	 -5.580 	-0.232    10
41	  5.580 	-0.232    10
42	  5.830 	-0.232    10
43	  6.630 	-0.232    10
44	  7.430 	-0.232    10 
45	  8.230 	-0.232    10
46	  9.030 	-0.232    10
47	  9.830 	-0.232    10
48	 10.630 	-0.232    10
49	 11.430 	-0.232    10
50	 12.230 	-0.232    10
51	 12.480 	-0.232    10
48
1	1	2	1
2	2	3	2
3	3	4	3
4	4	5	4
5	5	6	5
6	6	7	6
7	7	8	7
8	8	9	8
9	9	10	9
10	10	11	10
11	11	12	11
12	12	13	11
13	13	14	11
14	14	15	11
15	15	16	11
16	16	17	11
17	17	18	11
18	18	19	11
19	19	20	10
20	20	21	9
21	21	22	8
22	22	23	7
23	23	24	6
24	24	25	5
25	25	26	4
26	26	27	3
27	27	28	2
28	28	29	1
29	30	31	12
30	31	32	12
31	32	33	12
32	33	34	12
33	34	35	12
34	35	36	12
35	36	37	12
36	37	38	12
37	38	39	12
38	39	40	12
39	41	42	12
40	42	43	12
41	43	44	12
42	44	45	12
43	45	46	12
44	46	47	12
45	47	48	12
46	48	49	12
47	49	50	12
48	50	51	12
12
1	3.00E+10	4.85800E-03	  1.65150E-01	2.50E+03	1.00E-05
2	3.00E+10	7.07350E-03	  1.84650E-01	2.50E+03	1.00E-05
3	3.00E+10	9.83200E-03	  2.04000E-01	2.50E+03	1.00E-05
4	3.00E+10	1.32050E-02	  2.23350E-01	2.50E+03	1.00E-05
5	3.00E+10	1.72750E-02	  2.42850E-01	2.50E+03	1.00E-05
6	3.00E+10	2.00800E-02	  2.55000E-01	2.50E+03	1.00E-05
7	3.00E+10	2.38900E-02	  2.68900E-01	2.50E+03	1.00E-05
8	3.00E+10	5.26100E-02	  3.72150E-01	2.50E+03	1.00E-05
9	3.00E+10	5.79950E-02	  4.27000E-01	2.50E+03	1.00E-05
10	3.00E+10	2.63350E-02   3.53850E-01	2.50E+03	1.00E-05
11	3.00E+10	1.47950E-02   3.17600E-01	2.50E+03	1.00E-05
12	3.00E+10	1.42000E-02	  3.01600E-01	2.50E+03	1.00E-05
6
1   1   0.0
1   2   0.0
29  1   0.0
29  2   0.0
31  2   0.0
50  2   0.0
4
6   39   1
6   39   2
24  42   1
24  42   2
